Orthogroup	Amphimedon_UP000007879_400682	Ephydatia_Emu_v1_prots	Human_UP000005640_9606	Niphates_augustus.hints.aa
OG0034543			sp|Q9Y448|SKAP_HUMAN	
OG0034544			tr|A0A075B6X7|A0A075B6X7_HUMAN	
OG0034545			sp|A0A087WXM9|MEIKN_HUMAN	
OG0034546			sp|A6NCI8|CB078_HUMAN	
OG0034547			sp|A8K010|CF176_HUMAN	
OG0034548			sp|O96009|NAPSA_HUMAN	
OG0034549			sp|P13987|CD59_HUMAN	
OG0034550			sp|P35240|MERL_HUMAN	
OG0034551			sp|P49901|MCSP_HUMAN	
OG0034552			sp|P78382|S35A1_HUMAN	
OG0034553			sp|Q495Z4|ASAS1_HUMAN	
OG0034554			sp|Q6EBC2|IL31_HUMAN	
OG0034555			sp|Q6UWP8|SBSN_HUMAN	
OG0034556			sp|Q7Z2R9|SSAS1_HUMAN	
OG0034557			sp|Q8IWI9|MGAP_HUMAN	
OG0034558			sp|Q8N6L0|KASH5_HUMAN	
OG0034559			sp|Q8NE63|HIPK4_HUMAN	
OG0034560			sp|Q8WUT9|S2543_HUMAN	
OG0034561			sp|Q96M19|CL067_HUMAN	
OG0034562			sp|Q9H1L0|MI1HG_HUMAN	
OG0034563			sp|Q9H598|VIAAT_HUMAN	
OG0034564			sp|Q9NZN9|AIPL1_HUMAN	
OG0034565			sp|Q9UM19|HPCL4_HUMAN	
OG0034566			tr|A0A075B6Y0|A0A075B6Y0_HUMAN	
OG0034567			tr|A0A0U1RQB9|A0A0U1RQB9_HUMAN	
OG0034568			sp|A6NCM1|IQCAL_HUMAN	
OG0034569			sp|P07101|TY3H_HUMAN	
OG0034570			sp|P51784|UBP11_HUMAN	
OG0034571			sp|Q13488|VPP3_HUMAN	
OG0034572			sp|Q3MUY2|PIGY_HUMAN	
OG0034573			sp|Q5TCY1|TTBK1_HUMAN	
OG0034574			sp|Q86SI9|CEI_HUMAN	
OG0034575			sp|Q96JF6|ZN594_HUMAN	
OG0034576			sp|Q9HCN8|SDF2L_HUMAN	
OG0034577			sp|Q9NRW1|RAB6B_HUMAN	
OG0034578			sp|Q9Y6Z4|KIAS1_HUMAN	
OG0034579			tr|A0A075B6X9|A0A075B6X9_HUMAN	
OG0034580			sp|A6NCL2|LRCL1_HUMAN	
OG0034581			sp|B1AJZ9|FHAD1_HUMAN	
OG0034582			sp|E2RYF7|PBMU2_HUMAN	
OG0034583			sp|F2Z333|FND10_HUMAN	
OG0034584			sp|O95072|REC8_HUMAN	
OG0034585			sp|Q6ZRV3|CC074_HUMAN	
OG0034586			sp|Q6ZUT3|FRMD7_HUMAN	
OG0034587			sp|Q8N8Z3|PRR26_HUMAN	
OG0034588			sp|Q8WWF1|CA054_HUMAN	
OG0034589			sp|Q96EQ8|RN125_HUMAN	
OG0034590			sp|Q96H22|CENPN_HUMAN	
OG0034591			sp|Q99674|CGRE1_HUMAN	
OG0034592			sp|Q9GZX9|TWSG1_HUMAN	
OG0034593			sp|Q9NYJ1|COA4_HUMAN	
OG0034594			sp|Q9UKY0|PRND_HUMAN	
OG0034595			sp|Q9Y4H4|GPSM3_HUMAN	
OG0034596			tr|A0A075B6Y4|A0A075B6Y4_HUMAN	
OG0034597			sp|A0A0U1RQS6|TM275_HUMAN	
OG0034598			sp|A8MQB3|CQ051_HUMAN	
OG0034599			sp|P0C671|BNIP5_HUMAN	
OG0034600			sp|P59037|CU084_HUMAN	
OG0034601			sp|Q3LI62|KR204_HUMAN	
OG0034602			sp|Q71UM5|RS27L_HUMAN	
OG0034603			sp|Q7Z7N9|T179B_HUMAN	
OG0034604			sp|Q86X76|NIT1_HUMAN	
OG0034605			sp|Q8N999|CL029_HUMAN	
OG0034606			sp|Q8NDC0|MISSL_HUMAN	
OG0034607			sp|Q8WV07|LTO1_HUMAN	
OG0034608			sp|Q8WZ71|TM158_HUMAN	
OG0034609			sp|Q96DG6|CMBL_HUMAN	
OG0034610			sp|Q96L11|LCFC1_HUMAN	
OG0034611			sp|Q96QS1|TSN32_HUMAN	
OG0034612			sp|Q9Y216|MTMR7_HUMAN	
OG0034613			sp|Q9Y6Z2|CF123_HUMAN	
OG0034614			sp|O43866|CD5L_HUMAN	
OG0034615			sp|P04156|PRIO_HUMAN	
OG0034616			sp|Q53EQ6|TIGD5_HUMAN	
OG0034617			sp|Q5T7V8|GORAB_HUMAN	
OG0034618			sp|Q5XKR4|OTP_HUMAN	
OG0034619			sp|Q6IQ20|NAPEP_HUMAN	
OG0034620			sp|Q8N5U0|CK042_HUMAN	
OG0034621			sp|Q9NQV6|PRD10_HUMAN	
OG0034622			sp|Q9NX04|CA109_HUMAN	
OG0034623			sp|Q9NX78|TM260_HUMAN	
OG0034624			sp|Q9NXF7|DCA16_HUMAN	
OG0034625			sp|Q9Y6Y0|NS1BP_HUMAN	
OG0034626			tr|A0A0B4J1T7|A0A0B4J1T7_HUMAN	
OG0034627			sp|O15198|SMAD9_HUMAN	
OG0034628			sp|P25063|CD24_HUMAN	
OG0034629			sp|P34910|EVI2B_HUMAN	
OG0034630			sp|Q06250|WIT1_HUMAN	
OG0034631			sp|Q15049|MLC1_HUMAN	
OG0034632			sp|Q2M3C6|TM266_HUMAN	
OG0034633			sp|Q5EBL8|PDZ11_HUMAN	
OG0034634			sp|Q68DE3|USF3_HUMAN	
OG0034635			sp|Q6ZU80|CE128_HUMAN	
OG0034636			sp|Q86Y37|CACL1_HUMAN	
OG0034637			sp|Q8N0U6|CF218_HUMAN	
OG0034638			sp|Q8NFA2|NOXO1_HUMAN	
OG0034639			sp|Q8NFW8|NEUA_HUMAN	
OG0034640			sp|Q9NNZ6|PRM3_HUMAN	
OG0034641			sp|Q9P0U1|TOM7_HUMAN	
OG0034642			tr|A0A6Q8PFD8|A0A6Q8PFD8_HUMAN	
OG0034643			sp|A1L190|SYCE3_HUMAN	
OG0034644			sp|O75151|PHF2_HUMAN	
OG0034645			sp|O75884|RBBP9_HUMAN	
OG0034646			sp|Q13938|CAYP1_HUMAN	
OG0034647			sp|Q147U7|SMCO1_HUMAN	
OG0034648			sp|Q2VYF4|LETM2_HUMAN	
OG0034649			sp|Q3SY05|CA157_HUMAN	
OG0034650			sp|Q58FF6|H90B4_HUMAN	
OG0034651			sp|Q5HYJ1|TECRL_HUMAN	
OG0034652			sp|Q5SV97|PERM1_HUMAN	
OG0034653			sp|Q6ZUU3|FOXNB_HUMAN	
OG0034654			sp|Q969E1|LEAP2_HUMAN	
OG0034655			sp|Q96JJ7|TMX3_HUMAN	
OG0034656			sp|Q96MT4|CF195_HUMAN	
OG0034657			sp|Q96Q91|B3A4_HUMAN	
OG0034658			tr|Q9H3A6|Q9H3A6_HUMAN	
OG0034659			sp|Q9NRJ2|GSAS1_HUMAN	
OG0034660			sp|Q9UMD9|COHA1_HUMAN	
OG0034661				jg24866.t1
OG0034662				jg24865.t1
OG0034663				jg24860.t1
OG0034664				jg24856.t1
OG0034665				jg24854.t1
OG0034666				jg24855.t1
OG0034667				jg24871.t1
OG0034668				jg18584.t2
OG0034669				jg18603.t1
OG0034670				jg18601.t1
OG0034671				jg18589.t1
OG0034672				jg18389.t1
OG0034673				jg18382.t1
OG0034674				jg18408.t1
OG0034675				jg18411.t1
OG0034676				jg18383.t1
OG0034677				jg18381.t1
OG0034678				jg29322.t1
OG0034679				jg29324.t1
OG0034680				jg643.t1
OG0034681				jg652.t1
OG0034682				jg17113.t1
OG0034683				jg17120.t1
OG0034684				jg17118.t1
OG0034685				jg22640.t1
OG0034686				jg28839.t1
OG0034687				jg28837.t1
OG0034688				jg3557.t1
OG0034689				jg3555.t1
OG0034690				jg3558.t1
OG0034691				jg9320.t1
OG0034692				jg9318.t1
OG0034693				jg16922.t1
OG0034694				jg382.t1
OG0034695				jg1620.t1
OG0034696				jg1619.t1
OG0034697				jg1592.t1
OG0034698				jg29229.t1
OG0034699				jg15943.t1
OG0034700				jg15931.t1
OG0034701				jg15935.t1
OG0034702				jg3201.t1
OG0034703				jg3204.t1
OG0034704				jg3206.t1
OG0034705				jg23861.t1
OG0034706				jg2888.t1
OG0034707				jg2893.t1
OG0034708				jg22797.t1
OG0034709				jg22793.t1
OG0034710				jg22778.t1
OG0034711				jg22781.t1
OG0034712				jg29929.t2
OG0034713				jg270.t1
OG0034714				jg9477.t1
OG0034715				jg10005.t1
OG0034716				jg30135.t1
OG0034717				jg30138.t1
OG0034718				jg30134.t1
OG0034719				jg30139.t1
OG0034720				jg9495.t1
OG0034721				jg16001.t1
OG0034722				jg16006.t1
OG0034723				jg16015.t1
OG0034724				jg3486.t1
OG0034725				jg26049.t1
OG0034726				jg21706.t1
OG0034727				jg30184.t1
OG0034728				jg30187.t1
OG0034729				jg25.t1
OG0034730				jg1063.t1
OG0034731				jg1074.t1
OG0034732				jg3238.t1
OG0034733				jg3244.t1
OG0034734				jg3230.t1
OG0034735				jg3227.t1
OG0034736				jg3270.t1
OG0034737				jg3221.t1
OG0034738				jg3256.t1
OG0034739				jg3263.t1
OG0034740				jg3245.t1
OG0034741				jg22757.t1
OG0034742				jg22756.t1
OG0034743				jg17031.t1
OG0034744				jg17043.t1
OG0034745				jg17091.t1
OG0034746				jg17092.t1
OG0034747				jg826.t1
OG0034748				jg832.t1
OG0034749				jg159.t1
OG0034750				jg160.t1
OG0034751				jg24620.t1
OG0034752				jg24643.t1
OG0034753				jg24682.t1
OG0034754				jg24640.t1
OG0034755				jg24680.t1
OG0034756				jg18209.t1
OG0034757				jg18238.t1
OG0034758				jg18198.t1
OG0034759				jg18192.t1
OG0034760				jg12461.t1
OG0034761				jg12458.t1
OG0034762				jg12460.t1
OG0034763				jg20920.t1
OG0034764				jg20919.t1
OG0034765				jg20921.t1
OG0034766				jg20907.t1
OG0034767				jg20915.t1
OG0034768				jg20928.t1
OG0034769				jg470.t1
OG0034770				jg465.t1
OG0034771				jg4146.t1
OG0034772				jg4153.t1
OG0034773				jg4147.t1
OG0034774				jg12052.t1
OG0034775				jg27082.t1
OG0034776				jg27074.t1
OG0034777				jg14305.t1
OG0034778				jg1462.t1
OG0034779				jg1444.t1
OG0034780				jg1449.t1
OG0034781				jg1451.t1
OG0034782				jg1463.t1
OG0034783				jg1457.t1
OG0034784				jg25876.t1
OG0034785				jg71.t1
OG0034786				jg67.t1
OG0034787				jg4248.t1
OG0034788				jg4239.t1
OG0034789				jg4270.t1
OG0034790				jg4260.t1
OG0034791				jg4252.t1
OG0034792				jg24129.t1
OG0034793				jg24122.t1
OG0034794				jg15316.t1
OG0034795				jg5937.t1
OG0034796				jg5926.t1
OG0034797				jg10290.t1
OG0034798				jg10292.t1
OG0034799				jg20963.t1
OG0034800				jg20951.t1
OG0034801				jg20964.t1
OG0034802				jg7210.t1
OG0034803				jg7236.t1
OG0034804				jg7244.t1
OG0034805				jg7233.t1
OG0034806				jg7209.t1
OG0034807				jg7248.t1
OG0034808				jg20006.t1
OG0034809				jg20016.t1
OG0034810				jg19989.t1
OG0034811				jg20008.t1
OG0034812				jg20005.t1
OG0034813				jg20001.t1
OG0034814				jg22370.t1
OG0034815				jg1439.t1
OG0034816				jg271.t1
OG0034817				jg23581.t1
OG0034818				jg1501.t1
OG0034819				jg1486.t1
OG0034820				jg1508.t1
OG0034821				jg1503.t1
OG0034822				jg1500.t1
OG0034823				jg1488.t1
OG0034824				jg1506.t1
OG0034825				jg1507.t1
OG0034826				jg27435.t1
OG0034827				jg24174.t1
OG0034828				jg24170.t1
OG0034829				jg24189.t1
OG0034830				jg25793.t1
OG0034831				jg25796.t1
OG0034832				jg25775.t1
OG0034833				jg25774.t1
OG0034834				jg25789.t1
OG0034835				jg19416.t1
OG0034836				jg19431.t1
OG0034837				jg19439.t1
OG0034838				jg19433.t1
OG0034839				jg15394.t1
OG0034840				jg15385.t1
OG0034841				jg15397.t1
OG0034842				jg15388.t1
OG0034843				jg15375.t1
OG0034844				jg15338.t1
OG0034845				jg21131.t1
OG0034846				jg21064.t1
OG0034847				jg21068.t1
OG0034848				jg21132.t1
OG0034849				jg21204.t1
OG0034850				jg21123.t1
OG0034851				jg21095.t1
OG0034852				jg21252.t1
OG0034853				jg21097.t1
OG0034854				jg21093.t1
OG0034855				jg21219.t1
OG0034856				jg21178.t1
OG0034857				jg21200.t1
OG0034858				jg21133.t1
OG0034859				jg23382.t1
OG0034860				jg749.t1
OG0034861				jg18637.t1
OG0034862				jg14677.t1
OG0034863				jg14676.t1
OG0034864				jg14674.t1
OG0034865				jg14675.t1
OG0034866				jg15597.t1
OG0034867				jg15617.t1
OG0034868				jg292.t1
OG0034869				jg290.t1
OG0034870				jg304.t1
OG0034871				jg303.t1
OG0034872				jg12887.t1
OG0034873				jg12895.t1
OG0034874				jg12891.t1
OG0034875				jg12906.t1
OG0034876				jg30311.t1
OG0034877				jg2869.t1
OG0034878				jg2865.t1
OG0034879				jg4879.t1
OG0034880				jg1771.t1
OG0034881				jg1778.t1
OG0034882				jg18557.t1
OG0034883				jg18572.t1
OG0034884				jg326.t1
OG0034885				jg10498.t1
OG0034886				jg228.t1
OG0034887				jg27858.t1
OG0034888				jg27154.t1
OG0034889				jg27153.t1
OG0034890				jg16257.t1
OG0034891				jg16253.t1
OG0034892				jg16261.t1
OG0034893				jg23235.t1
OG0034894				jg25135.t1
OG0034895				jg25130.t1
OG0034896				jg25131.t1
OG0034897				jg3385.t1
OG0034898				jg3378.t1
OG0034899				jg3356.t1
OG0034900				jg3357.t1
OG0034901				jg3402.t1
OG0034902				jg3359.t1
OG0034903				jg3375.t1
OG0034904				jg3353.t1
OG0034905				jg10880.t1
OG0034906				jg10977.t1
OG0034907				jg10761.t1
OG0034908				jg10914.t1
OG0034909				jg10967.t1
OG0034910				jg11246.t1
OG0034911				jg10984.t1
OG0034912				jg10932.t1
OG0034913				jg10877.t1
OG0034914				jg10774.t1
OG0034915				jg11055.t1
OG0034916				jg10805.t1
OG0034917				jg10980.t1
OG0034918				jg10812.t1
OG0034919				jg11216.t1
OG0034920				jg10945.t1
OG0034921				jg11076.t1
OG0034922				jg11074.t1
OG0034923				jg10764.t1
OG0034924				jg10944.t1
OG0034925				jg11072.t1
OG0034926				jg11100.t1
OG0034927				jg10861.t1
OG0034928				jg10928.t1
OG0034929				jg11160.t1
OG0034930				jg10901.t1
OG0034931				jg10768.t1
OG0034932				jg11145.t2
OG0034933				jg11000.t1
OG0034934				jg10876.t1
OG0034935				jg10964.t1
OG0034936				jg10924.t1
OG0034937				jg11002.t1
OG0034938				jg10827.t1
OG0034939				jg10813.t1
OG0034940				jg11029.t1
OG0034941				jg11186.t1
OG0034942				jg11091.t1
OG0034943				jg10821.t1
OG0034944				jg23741.t1
OG0034945				jg23734.t1
OG0034946				jg23768.t1
OG0034947				jg25679.t1
OG0034948				jg1400.t1
OG0034949				jg13300.t1
OG0034950				jg13308.t1
OG0034951				jg13307.t1
OG0034952				jg13299.t1
OG0034953				jg575.t1
OG0034954				jg1885.t1
OG0034955				jg1883.t1
OG0034956				jg1880.t1
OG0034957				jg2103.t1
OG0034958				jg2115.t1
OG0034959				jg2065.t1
OG0034960				jg2095.t1
OG0034961				jg6157.t1
OG0034962				jg6126.t1
OG0034963				jg6131.t1
OG0034964				jg16744.t1
OG0034965				jg16730.t1
OG0034966				jg16743.t1
OG0034967				jg16737.t1
OG0034968				jg22720.t1
OG0034969				jg22721.t1
OG0034970				jg18605.t1
OG0034971				jg14894.t1
OG0034972				jg808.t1
OG0034973				jg811.t1
OG0034974				jg3634.t1
OG0034975				jg3636.t1
OG0034976				jg11490.t1
OG0034977				jg11480.t1
OG0034978				jg11630.t1
OG0034979				jg11647.t1
OG0034980				jg11575.t1
OG0034981				jg11666.t1
OG0034982				jg11585.t1
OG0034983				jg11645.t1
OG0034984				jg11671.t1
OG0034985				jg11625.t1
OG0034986				jg11674.t1
OG0034987				jg18316.t1
OG0034988				jg18324.t1
OG0034989				jg18337.t1
OG0034990				jg18339.t1
OG0034991				jg22409.t1
OG0034992				jg12158.t1
OG0034993				jg90.t1
OG0034994				jg27763.t2
OG0034995				jg25199.t1
OG0034996				jg9869.t1
OG0034997				jg9846.t1
OG0034998				jg9838.t1
OG0034999				jg26071.t1
OG0035000				jg26068.t1
OG0035001				jg17947.t1
OG0035002				jg16781.t1
OG0035003				jg15585.t1
OG0035004				jg15584.t1
OG0035005				jg13254.t1
OG0035006				jg6868.t1
OG0035007				jg5243.t1
OG0035008				jg5235.t1
OG0035009				jg5242.t1
OG0035010				jg5244.t1
OG0035011				jg5238.t1
OG0035012				jg5236.t1
OG0035013				jg5241.t1
OG0035014				jg5239.t1
OG0035015				jg5240.t1
OG0035016				jg20513.t1
OG0035017				jg105.t1
OG0035018				jg104.t1
OG0035019				jg10.t1
OG0035020				jg4540.t1
OG0035021				jg4539.t1
OG0035022				jg86.t1
OG0035023				jg30127.t1
OG0035024				jg30128.t1
OG0035025				jg65.t1
OG0035026				jg29.t1
OG0035027				jg28.t1
OG0035028				jg318.t1
OG0035029				jg82.t1
OG0035030				jg83.t1
OG0035031				jg24599.t1
OG0035032				jg24600.t1
OG0035033				jg11709.t1
OG0035034				jg11713.t1
OG0035035				jg26750.t1
OG0035036				jg253.t1
OG0035037				jg20100.t1
OG0035038				jg24227.t1
OG0035039				jg24202.t1
OG0035040				jg24207.t1
OG0035041				jg24219.t1
OG0035042				jg24206.t1
OG0035043				jg24208.t1
OG0035044				jg34.t1
OG0035045				jg30322.t1
OG0035046				jg30413.t1
OG0035047				jg30420.t1
OG0035048				jg30521.t1
OG0035049				jg2933.t1
OG0035050				jg2923.t1
OG0035051				jg2931.t1
OG0035052				jg2921.t1
OG0035053				jg2917.t1
OG0035054				jg14267.t1
OG0035055				jg14263.t1
OG0035056				jg1849.t1
OG0035057				jg1846.t1
OG0035058				jg17627.t1
OG0035059				jg17631.t1
OG0035060				jg17601.t1
OG0035061				jg17647.t1
OG0035062				jg17615.t1
OG0035063				jg26912.t1
OG0035064				jg26911.t1
OG0035065				jg26905.t1
OG0035066				jg26914.t1
OG0035067				jg26897.t1
OG0035068				jg10746.t1
OG0035069				jg28865.t1
OG0035070				jg19315.t1
OG0035071				jg19319.t1
OG0035072				jg19321.t1
OG0035073				jg21637.t1
OG0035074				jg21661.t1
OG0035075				jg21664.t1
OG0035076				jg21672.t1
OG0035077				jg21540.t1
OG0035078				jg21538.t1
OG0035079				jg10265.t1
OG0035080				jg10406.t1
OG0035081				jg4995.t1
OG0035082				jg4998.t1
OG0035083				jg4990.t1
OG0035084				jg4965.t1
OG0035085				jg4964.t1
OG0035086				jg5002.t1
OG0035087				jg4993.t1
OG0035088				jg24570.t1
OG0035089				jg24581.t1
OG0035090				jg24578.t1
OG0035091				jg24568.t1
OG0035092				jg24569.t1
OG0035093				jg24576.t1
OG0035094				jg30253.t1
OG0035095				jg30252.t1
OG0035096				jg27587.t1
OG0035097				jg28632.t1
OG0035098				jg28636.t1
OG0035099				jg21572.t1
OG0035100				jg21571.t1
OG0035101				jg28651.t1
OG0035102				jg20489.t1
OG0035103				jg20501.t1
OG0035104				jg20503.t1
OG0035105				jg20485.t1
OG0035106				jg20488.t1
OG0035107				jg20495.t1
OG0035108				jg9678.t1
OG0035109				jg9672.t1
OG0035110				jg9668.t1
OG0035111				jg6034.t1
OG0035112				jg6038.t1
OG0035113				jg6025.t1
OG0035114				jg27754.t1
OG0035115				jg56.t1
OG0035116				jg25560.t1
OG0035117				jg25606.t1
OG0035118				jg25596.t1
OG0035119				jg25571.t1
OG0035120				jg25583.t1
OG0035121				jg25572.t1
OG0035122				jg23687.t1
OG0035123				jg393.t1
OG0035124				jg394.t1
OG0035125				jg15446.t1
OG0035126				jg15442.t1
OG0035127				jg15441.t1
OG0035128				jg15432.t1
OG0035129				jg15447.t1
OG0035130				jg15439.t1
OG0035131				jg15425.t1
OG0035132				jg30147.t1
OG0035133				jg5229.t1
OG0035134				jg5230.t1
OG0035135				jg18467.t1
OG0035136				jg18496.t1
OG0035137				jg18476.t1
OG0035138				jg18432.t1
OG0035139				jg18523.t1
OG0035140				jg18533.t1
OG0035141				jg18495.t1
OG0035142				jg18528.t1
OG0035143				jg18475.t1
OG0035144				jg690.t1
OG0035145				jg16298.t1
OG0035146				jg16494.t1
OG0035147				jg16461.t1
OG0035148				jg16462.t1
OG0035149				jg16399.t1
OG0035150				jg16297.t1
OG0035151				jg16385.t1
OG0035152				jg16469.t1
OG0035153				jg16428.t1
OG0035154				jg16316.t1
OG0035155				jg16468.t1
OG0035156				jg16422.t1
OG0035157				jg16427.t1
OG0035158				jg16412.t1
OG0035159				jg16380.t1
OG0035160				jg16460.t1
OG0035161				jg16349.t1
OG0035162				jg16322.t1
OG0035163				jg16429.t1
OG0035164				jg16327.t1
OG0035165				jg16421.t1
OG0035166				jg16366.t1
OG0035167				jg16490.t1
OG0035168				jg16344.t1
OG0035169				jg16404.t1
OG0035170				jg23720.t1
OG0035171				jg24618.t1
OG0035172				jg24619.t1
OG0035173				jg5349.t1
OG0035174				jg5335.t1
OG0035175				jg5342.t1
OG0035176				jg222.t1
OG0035177				jg27032.t1
OG0035178				jg26022.t1
OG0035179				jg26028.t1
OG0035180				jg11465.t1
OG0035181				jg11429.t1
OG0035182				jg11376.t1
OG0035183				jg10247.t1
OG0035184				jg25232.t1
OG0035185				jg25231.t1
OG0035186				jg4682.t1
OG0035187				jg4660.t1
OG0035188				jg4681.t1
OG0035189				jg19619.t1
OG0035190				jg19630.t1
OG0035191				jg19599.t1
OG0035192				jg19623.t1
OG0035193				jg19549.t1
OG0035194				jg19560.t1
OG0035195				jg19614.t1
OG0035196				jg19504.t1
OG0035197				jg19511.t1
OG0035198				jg19550.t1
OG0035199				jg19556.t1
OG0035200				jg19546.t1
OG0035201				jg10043.t1
OG0035202				jg10070.t1
OG0035203				jg22471.t1
OG0035204				jg22424.t1
OG0035205				jg22426.t1
OG0035206				jg22423.t1
OG0035207				jg22472.t1
OG0035208				g2908.t1
OG0035209				jg22473.t1
OG0035210				jg367.t1
OG0035211				jg3766.t1
OG0035212				jg3809.t1
OG0035213				jg3786.t1
OG0035214				jg3747.t1
OG0035215				jg1979.t1
OG0035216				jg1988.t1
OG0035217				jg27118.t1
OG0035218				jg27121.t1
OG0035219				jg27026.t1
OG0035220				jg8136.t1
OG0035221				jg8197.t1
OG0035222				jg8232.t1
OG0035223				jg8241.t1
OG0035224				jg8135.t1
OG0035225				jg8187.t1
OG0035226				jg8142.t1
OG0035227				jg8198.t1
OG0035228				jg8199.t1
OG0035229				jg8195.t1
OG0035230				jg8214.t2
OG0035231				jg8131.t1
OG0035232				jg8129.t1
OG0035233				jg8154.t1
OG0035234				jg600.t1
OG0035235				jg14591.t1
OG0035236				jg14610.t1
OG0035237				jg14665.t1
OG0035238				jg14544.t1
OG0035239				jg14612.t1
OG0035240				jg14583.t1
OG0035241				jg14611.t1
OG0035242				jg14588.t1
OG0035243				jg14561.t1
OG0035244				jg14626.t1
OG0035245				jg14594.t1
OG0035246				jg14627.t1
OG0035247				jg1162.t1
OG0035248				jg1178.t1
OG0035249				jg1163.t1
OG0035250				jg1165.t1
OG0035251				jg1166.t1
OG0035252				jg8795.t1
OG0035253				jg8740.t1
OG0035254				jg8768.t1
OG0035255				jg8738.t1
OG0035256				jg8749.t1
OG0035257				jg8796.t1
OG0035258				jg27411.t1
OG0035259				jg27398.t1
OG0035260				jg27399.t1
OG0035261				jg27412.t1
OG0035262				jg15973.t1
OG0035263				jg15983.t1
OG0035264				jg30430.t1
OG0035265				jg11751.t1
OG0035266				jg11749.t1
OG0035267				jg23154.t1
OG0035268				jg23145.t1
OG0035269				jg23176.t1
OG0035270				jg23141.t1
OG0035271				jg23150.t1
OG0035272				jg23138.t1
OG0035273				jg199.t1
OG0035274				jg16136.t1
OG0035275				jg281.t1
OG0035276				jg283.t1
OG0035277				jg21953.t1
OG0035278				jg21752.t1
OG0035279				jg21807.t1
OG0035280				jg21795.t1
OG0035281				jg21916.t1
OG0035282				jg21767.t1
OG0035283				jg21808.t1
OG0035284				jg21734.t1
OG0035285				jg21810.t1
OG0035286				jg21736.t1
OG0035287				jg21942.t1
OG0035288				jg21831.t1
OG0035289				jg21967.t1
OG0035290				jg21815.t1
OG0035291				jg21794.t1
OG0035292				jg21785.t1
OG0035293				jg21772.t1
OG0035294				jg21747.t1
OG0035295				jg21838.t1
OG0035296				jg21788.t1
OG0035297				jg21796.t1
OG0035298				jg21821.t1
OG0035299				jg21926.t1
OG0035300				jg21790.t1
OG0035301				jg21750.t1
OG0035302				jg21927.t1
OG0035303				jg21830.t1
OG0035304				jg1699.t1
OG0035305				jg1698.t1
OG0035306				jg1694.t1
OG0035307				jg14211.t1
OG0035308				jg14212.t1
OG0035309				jg14215.t1
OG0035310				jg23288.t1
OG0035311				jg23280.t1
OG0035312				jg4534.t1
OG0035313				jg1428.t1
OG0035314				jg1430.t1
OG0035315				jg1418.t1
OG0035316				jg1419.t1
OG0035317				jg1422.t1
OG0035318				jg1425.t1
OG0035319				jg12036.t1
OG0035320				jg12030.t1
OG0035321				jg6259.t1
OG0035322				jg6239.t1
OG0035323				jg6255.t1
OG0035324				jg24328.t1
OG0035325				jg24312.t1
OG0035326				jg24306.t1
OG0035327				jg24304.t1
OG0035328				jg24318.t1
OG0035329				jg19398.t1
OG0035330				jg19380.t1
OG0035331				jg19391.t1
OG0035332				jg19399.t1
OG0035333				jg19390.t1
OG0035334				jg24162.t1
OG0035335				jg24158.t1
OG0035336				jg20263.t1
OG0035337				jg20280.t1
OG0035338				jg20282.t1
OG0035339				jg20323.t1
OG0035340				jg21333.t1
OG0035341				jg21334.t1
OG0035342				jg13522.t1
OG0035343				jg13490.t1
OG0035344				jg13570.t1
OG0035345				jg13525.t1
OG0035346				jg13505.t1
OG0035347				jg13585.t1
OG0035348				jg13666.t1
OG0035349				jg13643.t1
OG0035350				jg13586.t1
OG0035351				jg13663.t1
OG0035352				jg13489.t1
OG0035353				jg380.t1
OG0035354				jg3181.t1
OG0035355				jg12537.t1
OG0035356				jg12503.t1
OG0035357				jg27442.t1
OG0035358				jg27447.t1
OG0035359				jg27452.t1
OG0035360				jg24295.t1
OG0035361				jg24289.t1
OG0035362				jg22371.t1
OG0035363				jg22373.t1
OG0035364				jg22376.t1
OG0035365				jg4174.t1
OG0035366				jg4172.t1
OG0035367				jg19936.t1
OG0035368				jg19970.t1
OG0035369				jg19933.t1
OG0035370				jg19941.t1
OG0035371				jg207.t1
OG0035372				jg26758.t1
OG0035373				jg26751.t1
OG0035374				jg29245.t1
OG0035375				jg19466.t1
OG0035376				jg4355.t1
OG0035377				jg4320.t1
OG0035378				jg4346.t1
OG0035379				jg4322.t1
OG0035380				jg4309.t1
OG0035381				jg4321.t1
OG0035382				jg19476.t3
OG0035383				jg29260.t1
OG0035384				jg29255.t1
OG0035385				jg29274.t1
OG0035386				jg19749.t1
OG0035387				jg19759.t1
OG0035388				jg30561.t1
OG0035389				jg30557.t1
OG0035390				jg30259.t1
OG0035391				jg30257.t1
OG0035392				jg30260.t1
OG0035393				jg22259.t1
OG0035394				jg4013.t1
OG0035395				jg4036.t1
OG0035396				jg3995.t1
OG0035397				jg3993.t1
OG0035398				jg4051.t1
OG0035399				jg248.t1
OG0035400				jg28623.t1
OG0035401				jg27940.t1
OG0035402				jg28353.t1
OG0035403				jg28546.t1
OG0035404				jg28599.t1
OG0035405				jg28014.t1
OG0035406				jg28017.t1
OG0035407				jg28592.t1
OG0035408				jg28530.t1
OG0035409				jg27983.t1
OG0035410				jg28286.t1
OG0035411				jg28307.t1
OG0035412				jg28358.t1
OG0035413				jg28440.t1
OG0035414				jg28101.t1
OG0035415				jg28078.t1
OG0035416				jg28081.t1
OG0035417				jg28373.t1
OG0035418				jg28106.t1
